client_ts,monotonic_ms,event_type,step,visibility,audio_ctx_state,audio_ctx_time_s,audio_track,video_track,video_frames,rms,wake_lock,gap_ms,detail
2026-09-03T18:30:07.913Z,233890,tick,assistant,visible,interrupted,151.256000,live/unmuted/enabled,live/unmuted/enabled,0,0.000000,released,513,
2026-09-03T18:30:08.420Z,234397,tick,assistant,visible,interrupted,151.256000,live/unmuted/enabled,live/unmuted/enabled,0,0.000000,released,507,
2026-09-03T18:30:08.934Z,234911,tick,assistant,visible,interrupted,151.256000,live/unmuted/enabled,live/unmuted/enabled,0,0.000000,released,514,
2026-09-03T18:30:09.515Z,235491,tick,assistant,visible,interrupted,151.256000,live/unmuted/enabled,live/unmuted/enabled,0,0.000000,released,581,
2026-09-03T18:30:09.515Z,235492,audiocontext_statechange,assistant,visible,running,151.256000,live/unmuted/enabled,live/unmuted/enabled,0,0.000000,released,,"{""state"":""running""}"
2026-09-03T18:30:10.039Z,236016,tick,assistant,visible,running,151.781333,live/unmuted/enabled,live/unmuted/enabled,0,0.000000,released,524,
2026-09-03T18:30:10.550Z,236527,tick,assistant,visible,running,152.290667,live/unmuted/enabled,live/unmuted/enabled,0,0.000000,released,511,
2026-09-03T18:30:11.063Z,237040,tick,assistant,visible,running,152.805333,live/unmuted/enabled,live/unmuted/enabled,0,0.000000,released,513,
2026-09-03T18:30:11.570Z,237547,tick,assistant,visible,running,153.312000,live/unmuted/enabled,live/unmuted/enabled,0,0.000000,released,507,
2026-09-03T18:30:12.082Z,238059,tick,assistant,visible,running,153.824000,live/unmuted/enabled,live/unmuted/enabled,0,0.000000,released,512,
2026-09-03T18:30:12.590Z,238567,tick,assistant,visible,running,154.333333,live/unmuted/enabled,live/unmuted/enabled,0,0.000000,released,508,
2026-09-03T18:30:13.103Z,239080,tick,assistant,visible,running,154.845333,live/unmuted/enabled,live/unmuted/enabled,0,0.000000,released,513,
2026-09-03T18:30:13.611Z,239587,tick,assistant,visible,running,155.352000,live/unmuted/enabled,live/unmuted/enabled,0,0.000000,released,507,
2026-09-03T18:30:14.122Z,240099,tick,assistant,visible,running,155.864000,live/unmuted/enabled,live/unmuted/enabled,0,0.000000,released,512,
2026-09-03T18:30:14.630Z,240607,tick,assistant,visible,running,156.373333,live/unmuted/enabled,live/unmuted/enabled,0,0.000000,released,508,
2026-09-03T18:30:15.143Z,241120,tick,assistant,visible,running,156.885333,live/unmuted/enabled,live/unmuted/enabled,0,0.000000,released,513,
2026-09-03T18:30:15.650Z,241627,tick,assistant,visible,running,157.392000,live/unmuted/enabled,live/unmuted/enabled,0,0.000000,released,507,
2026-09-03T18:30:16.162Z,242139,tick,assistant,visible,running,157.904000,live/unmuted/enabled,live/unmuted/enabled,0,0.000000,released,512,
2026-09-03T18:30:16.670Z,242646,tick,assistant,visible,running,158.410667,live/unmuted/enabled,live/unmuted/enabled,0,0.000000,released,507,
2026-09-03T18:30:17.183Z,243159,tick,assistant,visible,running,158.925333,live/unmuted/enabled,live/unmuted/enabled,0,0.000000,released,514,
2026-09-03T18:30:17.690Z,243667,tick,assistant,visible,running,159.432000,live/unmuted/enabled,live/unmuted/enabled,0,0.000000,released,507,
2026-09-03T18:30:17.874Z,243851,step_begin,other_app_camera,visible,running,159.616000,live/unmuted/enabled,live/unmuted/enabled,0,0.000000,released,,"{""step"":""other_app_camera"",""label"":""Camera taken""}"
2026-09-03T18:30:18.205Z,244181,tick,other_app_camera,visible,running,159.946667,live/unmuted/enabled,live/unmuted/enabled,0,0.000000,released,515,
2026-09-03T18:30:18.710Z,244687,tick,other_app_camera,visible,running,160.453333,live/unmuted/enabled,live/unmuted/enabled,0,0.000000,released,505,
2026-09-03T18:30:19.222Z,245199,tick,other_app_camera,visible,running,160.962667,live/unmuted/enabled,live/unmuted/enabled,0,0.000000,released,512,
2026-09-03T18:30:19.730Z,245707,tick,other_app_camera,visible,running,161.472000,live/unmuted/enabled,live/unmuted/enabled,0,0.000000,released,508,
2026-09-03T18:30:20.242Z,246219,tick,other_app_camera,visible,running,161.984000,live/unmuted/enabled,live/unmuted/enabled,0,0.000000,released,512,
2026-09-03T18:30:20.750Z,246727,tick,other_app_camera,visible,running,162.493333,live/unmuted/enabled,live/unmuted/enabled,0,0.000000,released,508,
2026-09-03T18:30:21.263Z,247240,tick,other_app_camera,visible,running,163.005333,live/unmuted/enabled,live/unmuted/enabled,0,0.000000,released,513,
2026-09-03T18:30:21.771Z,247747,tick,other_app_camera,visible,running,163.512000,live/unmuted/enabled,live/unmuted/enabled,0,0.000000,released,507,
2026-09-03T18:30:22.282Z,248259,tick,other_app_camera,visible,running,164.024000,live/unmuted/enabled,live/unmuted/enabled,0,0.000000,released,512,
2026-09-03T18:30:22.790Z,248767,tick,other_app_camera,visible,running,164.533333,live/unmuted/enabled,live/unmuted/enabled,0,0.000000,released,508,
2026-09-03T18:30:23.301Z,249278,tick,other_app_camera,visible,running,165.042667,live/unmuted/enabled,live/unmuted/enabled,0,0.000000,released,511,
2026-09-03T18:30:23.328Z,249304,video_track_mute,other_app_camera,visible,running,165.069333,live/unmuted/enabled,live/muted/enabled,0,0.000000,released,,
2026-09-03T18:30:23.578Z,249554,window_blur,other_app_camera,hidden,running,165.320000,live/unmuted/enabled,live/muted/enabled,0,0.000000,released,,
2026-09-03T18:30:23.578Z,249555,visibility_hidden,other_app_camera,hidden,running,165.320000,live/unmuted/enabled,live/muted/enabled,0,0.000000,released,,
2026-09-03T18:30:23.966Z,249942,tick,other_app_camera,hidden,running,165.706667,live/unmuted/enabled,live/muted/enabled,0,0.000000,released,664,
2026-09-03T18:30:24.967Z,250944,tick,other_app_camera,hidden,running,166.709333,live/unmuted/enabled,live/muted/enabled,0,0.000000,released,1002,
2026-09-03T18:30:25.966Z,251942,tick,other_app_camera,hidden,running,167.706667,live/unmuted/enabled,live/muted/enabled,0,0.000000,released,999,
2026-09-03T18:30:26.967Z,252944,tick,other_app_camera,hidden,running,168.709333,live/unmuted/enabled,live/muted/enabled,0,0.000000,released,1001,
2026-09-03T18:30:27.966Z,253942,tick,other_app_camera,hidden,running,169.706667,live/unmuted/enabled,live/muted/enabled,0,0.000000,released,999,
2026-09-03T18:30:28.967Z,254944,tick,other_app_camera,hidden,running,170.709333,live/unmuted/enabled,live/muted/enabled,0,0.000000,released,1001,
2026-09-03T18:30:29.966Z,255942,tick,other_app_camera,hidden,running,171.706667,live/unmuted/enabled,live/muted/enabled,0,0.000000,released,999,
2026-09-03T18:30:30.968Z,256945,tick,other_app_camera,hidden,running,172.709333,live/unmuted/enabled,live/muted/enabled,0,0.000000,released,1002,
2026-09-03T18:30:31.966Z,257942,tick,other_app_camera,hidden,running,173.706667,live/unmuted/enabled,live/muted/enabled,0,0.000000,released,998,
2026-09-03T18:30:32.967Z,258944,tick,other_app_camera,hidden,running,174.709333,live/unmuted/enabled,live/muted/enabled,0,0.000000,released,1001,
2026-09-03T18:30:33.966Z,259942,tick,other_app_camera,hidden,running,175.706667,live/unmuted/enabled,live/muted/enabled,0,0.000000,released,999,
2026-09-03T18:30:34.967Z,260944,tick,other_app_camera,hidden,running,176.709333,live/unmuted/enabled,live/muted/enabled,0,0.000000,released,1001,
2026-09-03T18:30:35.966Z,261942,tick,other_app_camera,hidden,running,177.706667,live/unmuted/enabled,live/muted/enabled,0,0.000000,released,999,
2026-09-03T18:30:36.967Z,262944,tick,other_app_camera,hidden,running,178.709333,live/unmuted/enabled,live/muted/enabled,0,0.000000,released,1001,
2026-09-03T18:30:37.966Z,263942,tick,other_app_camera,hidden,running,179.706667,live/unmuted/enabled,live/muted/enabled,0,0.000000,released,999,
2026-09-03T18:30:38.967Z,264944,tick,other_app_camera,hidden,running,180.709333,live/unmuted/enabled,live/muted/enabled,0,0.000000,released,1001,
2026-09-03T18:30:39.966Z,265942,tick,other_app_camera,hidden,running,181.706667,live/unmuted/enabled,live/muted/enabled,0,0.000000,released,999,
2026-09-03T18:30:40.967Z,266943,tick,other_app_camera,hidden,running,182.709333,live/unmuted/enabled,live/muted/enabled,0,0.000000,released,1001,
2026-09-03T18:30:41.966Z,267942,tick,other_app_camera,hidden,running,183.706667,live/unmuted/enabled,live/muted/enabled,0,0.000000,released,999,
2026-09-03T18:30:42.967Z,268944,tick,other_app_camera,hidden,running,184.709333,live/unmuted/enabled,live/muted/enabled,0,0.000000,released,1001,
2026-09-03T18:30:43.965Z,269942,tick,other_app_camera,hidden,running,185.706667,live/unmuted/enabled,live/muted/enabled,0,0.000000,released,998,
2026-09-03T18:30:44.967Z,270943,tick,other_app_camera,hidden,running,186.709333,live/unmuted/enabled,live/muted/enabled,0,0.000000,released,1002,
2026-09-03T18:30:45.966Z,271942,tick,other_app_camera,hidden,running,187.706667,live/unmuted/enabled,live/muted/enabled,0,0.000000,released,999,
2026-09-03T18:30:46.967Z,272944,tick,other_app_camera,hidden,running,188.709333,live/unmuted/enabled,live/muted/enabled,0,0.000000,released,1001,
2026-09-03T18:30:47.966Z,273942,tick,other_app_camera,hidden,running,189.706667,live/unmuted/enabled,live/muted/enabled,0,0.000000,released,999,
2026-09-03T18:30:48.967Z,274943,tick,other_app_camera,hidden,running,190.709333,live/unmuted/enabled,live/muted/enabled,0,0.000000,released,1001,
2026-09-03T18:30:49.966Z,275942,tick,other_app_camera,hidden,running,191.706667,live/unmuted/enabled,live/muted/enabled,0,0.000000,released,999,
2026-09-03T18:30:50.967Z,276943,tick,other_app_camera,hidden,running,192.709333,live/unmuted/enabled,live/muted/enabled,0,0.000000,released,1001,
2026-09-03T18:30:51.966Z,277942,tick,other_app_camera,hidden,running,193.706667,live/unmuted/enabled,live/muted/enabled,0,0.000000,released,999,
2026-09-03T18:30:52.967Z,278943,tick,other_app_camera,hidden,running,194.709333,live/unmuted/enabled,live/muted/enabled,0,0.000000,released,1001,
2026-09-03T18:30:53.966Z,279942,tick,other_app_camera,hidden,running,195.706667,live/unmuted/enabled,live/muted/enabled,0,0.000000,released,998,
2026-09-03T18:30:54.967Z,280944,tick,other_app_camera,hidden,running,196.709333,live/unmuted/enabled,live/muted/enabled,0,0.000000,released,1002,
2026-09-03T18:30:55.966Z,281942,tick,other_app_camera,hidden,running,197.706667,live/unmuted/enabled,live/muted/enabled,0,0.000000,released,999,
2026-09-03T18:30:56.967Z,282943,tick,other_app_camera,hidden,running,198.709333,live/unmuted/enabled,live/muted/enabled,0,0.000000,released,1001,
2026-09-03T18:30:57.966Z,283942,tick,other_app_camera,hidden,running,199.706667,live/unmuted/enabled,live/muted/enabled,0,0.000000,released,999,
2026-09-03T18:30:58.967Z,284944,tick,other_app_camera,hidden,running,200.709333,live/unmuted/enabled,live/muted/enabled,0,0.000000,released,1001,
2026-09-03T18:30:59.965Z,285942,tick,other_app_camera,hidden,running,201.706667,live/unmuted/enabled,live/muted/enabled,0,0.000000,released,998,
2026-09-03T18:31:00.967Z,286944,tick,other_app_camera,hidden,running,202.709333,live/unmuted/enabled,live/muted/enabled,0,0.000000,released,1002,
2026-09-03T18:31:01.966Z,287942,tick,other_app_camera,hidden,running,203.706667,live/unmuted/enabled,live/muted/enabled,0,0.000000,released,999,
2026-09-03T18:31:02.968Z,288944,tick,other_app_camera,hidden,running,204.709333,live/unmuted/enabled,live/muted/enabled,0,0.000000,released,1002,
2026-09-03T18:31:03.966Z,289942,tick,other_app_camera,hidden,running,205.706667,live/unmuted/enabled,live/muted/enabled,0,0.000000,released,998,
2026-09-03T18:31:04.967Z,290943,tick,other_app_camera,hidden,running,206.709333,live/unmuted/enabled,live/muted/enabled,0,0.000000,released,1001,
2026-09-03T18:31:05.965Z,291942,tick,other_app_camera,hidden,running,207.706667,live/unmuted/enabled,live/muted/enabled,0,0.000000,released,998,
2026-09-03T18:31:06.967Z,292944,tick,other_app_camera,hidden,running,208.709333,live/unmuted/enabled,live/muted/enabled,0,0.000000,released,1002,
2026-09-03T18:31:07.966Z,293942,tick,other_app_camera,hidden,running,209.706667,live/unmuted/enabled,live/muted/enabled,0,0.000000,released,999,
2026-09-03T18:31:08.967Z,294944,tick,other_app_camera,hidden,running,210.709333,live/unmuted/enabled,live/muted/enabled,0,0.000000,released,1001,
2026-09-03T18:31:09.966Z,295942,tick,other_app_camera,hidden,running,211.706667,live/unmuted/enabled,live/muted/enabled,0,0.000000,released,999,
2026-09-03T18:31:10.967Z,296944,tick,other_app_camera,hidden,running,212.709333,live/unmuted/enabled,live/muted/enabled,0,0.000000,released,1001,
2026-09-03T18:31:11.966Z,297942,tick,other_app_camera,hidden,running,213.706667,live/unmuted/enabled,live/muted/enabled,0,0.000000,released,999,
2026-09-03T18:31:12.968Z,298944,tick,other_app_camera,hidden,running,214.709333,live/unmuted/enabled,live/muted/enabled,0,0.000000,released,1002,
2026-09-03T18:31:13.966Z,299942,tick,other_app_camera,hidden,running,215.709333,live/unmuted/enabled,live/muted/enabled,0,0.000000,released,998,
2026-09-03T18:31:14.967Z,300944,tick,other_app_camera,hidden,running,216.709333,live/unmuted/enabled,live/muted/enabled,0,0.000000,released,1001,
2026-09-03T18:31:15.966Z,301943,tick,other_app_camera,hidden,running,217.709333,live/unmuted/enabled,live/muted/enabled,0,0.000000,released,999,
2026-09-03T18:31:16.783Z,302760,window_focus,other_app_camera,visible,running,218.525333,live/unmuted/enabled,live/muted/enabled,0,0.000000,released,,
2026-09-03T18:31:16.785Z,302761,window_focus,other_app_camera,visible,running,218.528000,live/unmuted/enabled,live/muted/enabled,0,0.000000,released,,
2026-09-03T18:31:16.802Z,302779,tick,other_app_camera,visible,running,218.544000,live/unmuted/enabled,live/muted/enabled,0,0.000000,released,836,
2026-09-03T18:31:16.802Z,302779,visibility_visible,other_app_camera,visible,running,218.544000,live/unmuted/enabled,live/muted/enabled,0,0.000000,released,,
2026-09-03T18:31:16.809Z,302785,video_track_unmute,other_app_camera,visible,running,218.552000,live/unmuted/enabled,live/unmuted/enabled,0,0.000000,released,,
2026-09-03T18:31:17.331Z,303307,tick,other_app_camera,visible,running,219.072000,live/unmuted/enabled,live/unmuted/enabled,0,0.000000,released,529,
2026-09-03T18:31:17.840Z,303817,tick,other_app_camera,visible,running,219.581333,live/unmuted/enabled,live/unmuted/enabled,0,0.000000,released,509,
2026-09-03T18:31:18.350Z,304326,tick,other_app_camera,visible,running,220.093333,live/unmuted/enabled,live/unmuted/enabled,0,0.000000,released,510,
2026-09-03T18:31:18.862Z,304838,tick,other_app_camera,visible,running,220.602667,live/unmuted/enabled,live/unmuted/enabled,0,0.000000,released,511,
2026-09-03T18:31:19.370Z,305346,tick,other_app_camera,visible,running,221.112000,live/unmuted/enabled,live/unmuted/enabled,0,0.000000,released,509,
2026-09-03T18:31:19.884Z,305860,tick,other_app_camera,visible,running,221.626667,live/unmuted/enabled,live/unmuted/enabled,0,0.000000,released,513,
2026-09-03T18:31:20.391Z,306367,tick,other_app_camera,visible,running,222.133333,live/unmuted/enabled,live/unmuted/enabled,0,0.000000,released,507,
2026-09-03T18:31:20.902Z,306878,tick,other_app_camera,visible,running,222.645333,live/unmuted/enabled,live/unmuted/enabled,0,0.000000,released,512,
2026-09-03T18:31:21.410Z,307386,tick,other_app_camera,visible,running,223.152000,live/unmuted/enabled,live/unmuted/enabled,0,0.000000,released,508,
2026-09-03T18:31:21.923Z,307900,tick,other_app_camera,visible,running,223.666667,live/unmuted/enabled,live/unmuted/enabled,0,0.000000,released,513,
2026-09-03T18:31:22.430Z,308407,tick,other_app_camera,visible,running,224.173333,live/unmuted/enabled,live/unmuted/enabled,0,0.000000,released,507,
2026-09-03T18:31:22.944Z,308920,tick,other_app_camera,visible,running,224.685333,live/unmuted/enabled,live/unmuted/enabled,0,0.000000,released,513,
2026-09-03T18:31:23.416Z,309392,probe_stopped,other_app_camera,visible,running,225.157333,live/unmuted/enabled,live/unmuted/enabled,0,0.000000,released,,
