created_at,client_ts,event_type,participant_identity,role,show_id,uplinkBps,availableOutgoingBitrate,targetBitrate,framesEncodedDelta,framesSentDelta,framesNotSent,fps,sourceFps,avgQp,qualityLimitationReason,rid,activeLayers,layerCount,width,height,sourceWidth,sourceHeight,encoder,keyFramesEncoded,nackCount,pliCount,firCount,packetsLost,jitter,rttSec,retransmittedBytesSent,from,to,reason,quality,source,sid,label,extra
2026-08-30T16:23:30.899323+00:00,2026-08-30T16:23:29.555+00:00,mic_level_sample,,a,show-jm6rlv90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{""deviceId"":""a58e21953fa187ebbfa035f4c18fb6d2d3f12f0c3a35994d56f0781fea8405af"",""inputRms"":0.09884205610766461,""outputRms"":0.12543412056291556,""deviceLabel"":""MacBook Air Microphone (Built-in)"",""audioContextState"":""running""}"
2026-08-30T16:23:31.676403+00:00,2026-08-30T16:23:30.522+00:00,pub_stats,,a,show-jm6rlv90,2999407,7013744,2968695,60,60,0,31,30,55.38,none,f,f+h+q,3,1080,1920,1080,1920,"SimulcastEncoderAdapter (libvpx, libvpx, libvpx)",3,0,1,0,0,0.0025109999999999998,0.025,0,,,,,,,live:a,"{""qualityLimitationDurations"":{""cpu"":0,""none"":137.656,""other"":0,""bandwidth"":6.837}}"
2026-08-30T16:23:33.891997+00:00,2026-08-30T16:23:32.523+00:00,pub_stats,,a,show-jm6rlv90,2936736,7013744,3000000,60,60,0,31,30,54.28,none,f,f+h+q,3,1080,1920,1080,1920,"SimulcastEncoderAdapter (libvpx, libvpx, libvpx)",3,0,1,0,0,0.0026999999999999997,0.025,0,,,,,,,live:a,"{""qualityLimitationDurations"":{""cpu"":0,""none"":139.657,""other"":0,""bandwidth"":6.837}}"
2026-08-30T16:23:34.674414+00:00,2026-08-30T16:23:34.022+00:00,track_liveness_snapshot,,a,show-jm6rlv90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{""entries"":[{""key"":""contestant-a-c79e4705:TR_VC5tpJKFMjd7Vk"",""frames"":null,""reason"":null,""staleSec"":148,""probation"":false}],""trackCount"":1,""ineligibleCount"":0}"
2026-08-30T16:23:35.690258+00:00,2026-08-30T16:23:34.523+00:00,pub_stats,,a,show-jm6rlv90,3031148,7013744,3000000,60,60,0,31,30,48.87,none,f,f+h+q,3,1080,1920,1080,1920,"SimulcastEncoderAdapter (libvpx, libvpx, libvpx)",3,0,1,0,0,0.002755,0.024,0,,,,,,,live:a,"{""qualityLimitationDurations"":{""cpu"":0,""none"":141.657,""other"":0,""bandwidth"":6.837}}"
2026-08-30T16:23:35.690258+00:00,2026-08-30T16:23:34.524+00:00,director_heartbeat,,a,show-jm6rlv90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{""state"":""running""}"
2026-08-30T16:23:35.690258+00:00,2026-08-30T16:23:34.554+00:00,mic_level_sample,,a,show-jm6rlv90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{""deviceId"":""a58e21953fa187ebbfa035f4c18fb6d2d3f12f0c3a35994d56f0781fea8405af"",""inputRms"":0.1255268835634901,""outputRms"":0.2341218060763899,""deviceLabel"":""MacBook Air Microphone (Built-in)"",""audioContextState"":""running""}"
2026-08-30T16:23:36.690095+00:00,2026-08-30T16:23:36.138+00:00,window_blur,,a,show-jm6rlv90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-08-30T16:23:37.73372+00:00,2026-08-30T16:23:36.522+00:00,pub_stats,,a,show-jm6rlv90,3026549,7013744,2990585,60,60,0,31,30,42.98,none,f,f+h+q,3,1080,1920,1080,1920,"SimulcastEncoderAdapter (libvpx, libvpx, libvpx)",3,0,1,0,0,0.003011,0.026,0,,,,,,,live:a,"{""qualityLimitationDurations"":{""cpu"":0,""none"":143.656,""other"":0,""bandwidth"":6.837}}"
2026-08-30T16:23:39.941701+00:00,2026-08-30T16:23:38.522+00:00,pub_stats,,a,show-jm6rlv90,2962164,7013744,2959322,60,60,0,31,30,45.85,none,f,f+h+q,3,1080,1920,1080,1920,"SimulcastEncoderAdapter (libvpx, libvpx, libvpx)",3,0,1,0,0,0.0027879999999999997,0.026,0,,,,,,,live:a,"{""qualityLimitationDurations"":{""cpu"":0,""none"":145.656,""other"":0,""bandwidth"":6.837}}"
2026-08-30T16:23:39.941701+00:00,2026-08-30T16:23:39.022+00:00,track_liveness_snapshot,,a,show-jm6rlv90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{""entries"":[{""key"":""contestant-a-c79e4705:TR_VC5tpJKFMjd7Vk"",""frames"":null,""reason"":null,""staleSec"":153,""probation"":false}],""trackCount"":1,""ineligibleCount"":0}"
2026-08-30T16:23:40.698316+00:00,2026-08-30T16:23:39.554+00:00,mic_level_sample,,a,show-jm6rlv90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{""deviceId"":""a58e21953fa187ebbfa035f4c18fb6d2d3f12f0c3a35994d56f0781fea8405af"",""inputRms"":0.10101884286515088,""outputRms"":0.2775498769536284,""deviceLabel"":""MacBook Air Microphone (Built-in)"",""audioContextState"":""running""}"
